OldIO,NewIO,NIOBase,NIOType,ChunkedNIO,SingleWriteNIO,DirectNIO,S100MiB,S1MiB,INCompressor,Verifier,ITracing,Tracing,TracingLevel,Severe,Finest,Statistics,PERF
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4647.6168368160725
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,4606.158595383167
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448.35214677453
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,9668.139301478863
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,9995.091535449028
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4060.644859716296
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5287.208322912455
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,5003.469566345215
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.118695408106
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3397.3704569488764
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2603.5399427711964
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2849.590728342533
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3360.295639872551
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,-1.0,-0.0,-0.0,-0.0,-0.0,1.0,3775.5577538609505
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,3592.1768484413624
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.163247138262
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,5262.496525615454
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4559.992058694363
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,2.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,1010.5871775448322
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,4116.9251210689545
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,3960.229302853346
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3089.73023866117
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,3813.130804538727
1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6641.4440850913525
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3828.958131685853
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7317.457454234362
0.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5729.718830108643
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,3067.5378483384848
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,3632.668580532074
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,5079.880282312632
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4155.372843056917
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,4533.870277494192
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3173.577134102583
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,5801.419286370277
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,4099.161583006382
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4654.132425963879
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4203.127637475729
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2785.5034976005554
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,9076.631655156612
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,6811.775641053915
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4635.994169086218
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,5019.533364146948
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4052.226209744811
1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-338.0429041162133
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4455.357109040022
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,2325.6022067070007
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,10962.990725934505
2.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,5664.074772834778
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,4807.831966996193
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3062.8987999409437
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4195.07388406992
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3375.5056386440992
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3399.9726163744926
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5736.181870222092
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5484.378684282303
0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,15183.918734908104
1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,4114.659619241953
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,4198.510689139366
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,8881.904578328133
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3751.203486442566
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3235.6869004815817
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3859.606496527791
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,2522.7939314693213
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2099.208197772503
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.4443528205156
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4461.237198650837
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2769.7125127762556
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2107.691674590111
0.0,0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.2763482779264
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3356.088524892926
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4780.62728279829
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3917.057078897953
0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,4422.539991527796
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3472.47825153172
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5785.491035610437
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3866.618600383401
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2778.5046537816525
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10128.37160217762
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5256.087507873774
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3843.8690429627895
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,5264.459502160549
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4803.433563709259
1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2885.37391962111
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,2237.5101350694895
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3870.6643849164248
1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2791.587644442916
1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905.8567678928375
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,4129.5697938501835
0.0,1.0,1.0,1.0,2.0,-1.0,1.0,1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,2374.396931782365
1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,3951.102714255452
-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2995.789508610964
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5307.040426701307
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3262.4891180098057
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,3685.8189821094275
1.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,3407.094729423523
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,5402.85499638319
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4596.568642169237
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5268.976263552904
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,5172.0242773890495
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,4411.04943305254
0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5551.79516646266
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4701.384812325239
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6188.904079020023
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,4432.039580047131
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.9322629719973
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3498.0200289040804
1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,4305.102721989155
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,7063.208037078381
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,3359.8055096268654
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3653.907475993037
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3447.7244641184807
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,3075.3679000139236
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,7428.988605201244
1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,12572.487105846405
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3597.522116571665
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,4916.418898701668
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,4349.803779065609
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,3955.334139302373
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13455.005411088467
1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.0,0.0,5570.186837375164
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,2493.704603165388
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12425.629743754864
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,4789.639196634293
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,3311.4984592348337
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2105.9496986567974
1.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.2156672775745
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5091.56090131402
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3390.6935373544693
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2236.025993183255
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3877.9225361198187
1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,5593.2028233110905
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,2424.692987680435
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,6060.496830224991
-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4079.906045258045
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4667.717579126358
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,2570.1086891144514
1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5075.7308730483055
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2089.166421085596
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,4458.3121327757835
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,3855.3657403439283
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3830.3875145316124
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.684899479151
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2830.792661860585
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5658.575295388699
2.0,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4239.465049177408
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,2286.7692069858313
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2496.805487304926
0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,1.0,11600.732682466507
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,5784.637973248959
1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1939.0047315135598
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,4019.963067099452
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,5288.059420824051
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6359.031823307276
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3850.860274538398
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5405.864042490721
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,5444.127597302198
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,11399.840179681778
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,4261.172220379114
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,3306.195426777005
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,3323.824400022626
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4115.975063994527
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,2938.9334178864956
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3175.317145586014
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4813.5902607142925
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4887.754628241062
2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,1.0,1483.8725110441446
1.0,-0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3198.829646229744
1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,6502.252497553825
