Linear1D,Blocksize,bs_64x1,bs_64x2,Array2D,bs_128x8,bs_128x1,bs_128x2,CUDA,bs_256x1,bs_256x2,bs_64x4,bs_128x4,bs_32x4,OpenCL,Ldg,Linear2D,bs_64x16,TextureMemory,bs_32x2,bs_32x32,bs_32x1,LocalMemory,bs_512x1,bs_32x16,bs_512x2,bs_1024x1,bs_64x8,bs_32x8,API,bs_256x4,pixelPerThread,padding,performance
1.0,1.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,0.0,0.0,-2.0,-0.0,0.0,-1.0,1.0,-0.0,-1.0,0.0,-1.0,1.0,-0.0,-2.0,0.0,2.0,0.0,0.0,-0.0,1.0,2.0,1.0,-0.0,-2.0,717.0,19.716964118778705
-0.0,1.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-0.0,-0.0,-1.0,2.0,-1.0,-0.0,0.0,0.0,1.0,2.0,1.0,1.0,-3.0,126.0,56.13138631224632
0.0,1.0,-2.0,1.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-1.0,1.0,-0.0,-2.0,2.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-2.0,1.0,0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,0.0,3.0,528.0,-49.60145953059197
0.0,1.0,-1.0,2.0,1.0,0.0,-0.0,0.0,-1.0,-0.0,-2.0,0.0,0.0,-1.0,2.0,1.0,-1.0,0.0,1.0,1.0,-0.0,2.0,1.0,-2.0,-0.0,0.0,1.0,0.0,-0.0,1.0,2.0,-2.0,-264.0,134.54166482686998
1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,-2.0,0.0,0.0,-2.0,-0.0,-1.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,5.0,-1206.0,-4.471815340891481
-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,1.0,1.0,-2.0,-1.0,-2.0,1.0,0.0,-2.0,1.0,-0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-10.0,-148.0,49.66144842326641
-0.0,1.0,-1.0,1.0,-0.0,-0.0,-0.0,1.0,2.0,-0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0,1.0,1.0,-0.0,-3.0,-893.0,-23.486915798485278
-2.0,1.0,2.0,2.0,0.0,0.0,-0.0,0.0,1.0,0.0,-2.0,0.0,-0.0,-0.0,0.0,-1.0,1.0,-0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-0.0,-2.0,0.0,1.0,-0.0,-3.0,-500.0,12.814480811953544
1.0,1.0,-2.0,0.0,-0.0,2.0,0.0,-1.0,0.0,-0.0,0.0,1.0,-2.0,3.0,1.0,-0.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-2.0,1.0,1.0,0.0,1.0,-1333.0,22.47539189428091
-1.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-1.0,-0.0,1.0,0.0,7.0,-237.0,53.200448557138444
0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-2.0,1.0,0.0,2.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,-0.0,-0.0,-2.0,-0.0,-1.0,1.0,-2.0,-0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,434.0,-4.960528247281909
-0.0,1.0,-1.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,-0.0,1.0,0.0,-2.0,1.0,2.0,-1.0,1.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.0,223.0,6.8853612014651295
1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,3.0,-0.0,-1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,2.0,-1.0,-3.0,1.0,0.0,3.0,-1395.0,92.44924210786819
-0.0,1.0,3.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-0.0,-0.0,1.0,-0.0,-3.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,8.0,-507.0,14.557071856856346
1.0,1.0,-2.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-2.0,-0.0,3.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,1.0,2.0,-1.0,0.0,-0.0,-0.0,2.0,-1.0,1.0,0.0,-0.0,283.0,90.67398186445236
1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-2.0,0.0,-0.0,-2.0,-0.0,0.0,-1.0,3.0,1.0,-0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-1.0,-1223.0,48.55444248020649
0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,2.0,0.0,-2.0,2.0,0.0,-0.0,-1.0,-0.0,1.0,2.0,-2.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-5.0,-536.0,29.156610595583917
0.0,1.0,1.0,-1.0,0.0,-0.0,-0.0,-2.0,1.0,-0.0,2.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,-1.0,1.0,-0.0,4.0,-323.0,63.070207180976865
0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-2.0,2.0,0.0,-0.0,-0.0,2.0,0.0,-1.0,1.0,-1.0,0.0,-0.0,1.0,-0.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,2.0,-3.0,1.0,-0.0,1.0,94.0,81.98976446032523
0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-0.0,2.0,0.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,2.0,0.0,-374.0,69.50126503229141
1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-2.0,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,-0.0,1.0,-1.0,-2.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,0.0,6.0,-397.0,-41.67989872097969
1.0,1.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.0,0.0,1.0,0.0,1.0,-1.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-2.0,-2.0,0.0,-0.0,1.0,-2.0,-0.0,1.0,1.0,0.0,423.0,1.849372335150838
-0.0,1.0,1.0,-3.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,-0.0,-0.0,-0.0,0.0,-3.0,1.0,1.0,-0.0,0.0,10.0,55.42301226735115
-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-1.0,0.0,0.0,-0.0,-0.0,2.0,-0.0,0.0,2.0,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,2.0,1.0,-0.0,8.0,269.0,-35.25380892574787
-0.0,1.0,1.0,-2.0,0.0,-0.0,0.0,-1.0,1.0,0.0,-0.0,-0.0,-1.0,0.0,0.0,1.0,-1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,2.0,1.0,-0.0,-1.0,241.0,92.82668516993523
-1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,2.0,-1.0,1.0,0.0,9.0,754.0,18.069346002340318
-0.0,1.0,-1.0,-2.0,-0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.0,-1.0,-0.0,-1.0,2.0,-0.0,-0.0,2.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,2.0,-839.0,131.55437116622926
-1.0,1.0,2.0,-0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-0.0,2.0,0.0,1.0,0.0,0.0,0.0,-2.0,-0.0,1.0,0.0,-4.0,-1547.0,55.31475478768348
1.0,1.0,1.0,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,2.0,2394.0,-29.94770969569683
-1.0,1.0,-0.0,2.0,0.0,0.0,-0.0,2.0,1.0,-0.0,-2.0,0.0,1.0,0.0,-0.0,2.0,1.0,-0.0,2.0,0.0,0.0,-0.0,0.0,-2.0,0.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0,675.0,-34.95273857474327
-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,2.0,0.0,1.0,-0.0,0.0,-2.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,-44.0,129.57519606113433
0.0,1.0,-0.0,-1.0,1.0,-0.0,-0.0,0.0,-1.0,0.0,-1.0,0.0,-0.0,1.0,2.0,-1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,2.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,-0.0,-5.0,-624.0,87.39468340158463
-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.0,0.0,-1.0,-0.0,-1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-0.0,-0.0,850.0,74.32936036229134
1.0,1.0,3.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-2.0,0.0,-2.0,1.0,1.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,2.0,-1.0,0.0,-0.0,0.0,-1.0,-2.0,1.0,-0.0,-5.0,-28.0,38.85135829269886
-2.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0,-1.0,-1.0,1.0,2.0,-0.0,-0.0,-1.0,3.0,-0.0,-1.0,2.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,3.0,-343.0,80.46435898542404
1.0,1.0,-2.0,3.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-2.0,0.0,-2.0,0.0,1.0,0.0,-0.0,2.0,0.0,1.0,-0.0,-1.0,1.0,2.0,0.0,-0.0,-0.0,1.0,-2.0,1.0,0.0,2.0,-317.0,50.635550406575206
0.0,1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0,0.0,3.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-5.0,-776.0,73.68945628166199
0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,2.0,1.0,0.0,1.0,-0.0,0.0,-1.0,-0.0,1.0,-2.0,-0.0,-1.0,-1.0,-0.0,-2.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,5.0,1029.0,-3.095062986500561
0.0,1.0,-2.0,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-2.0,-0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,-0.0,-10.0,-512.0,38.72266564488411
-0.0,1.0,1.0,-1.0,-0.0,-0.0,-0.0,-2.0,0.0,3.0,-1.0,-0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-3.0,0.0,0.0,-0.0,0.0,0.0,-1.0,1.0,0.0,3.0,-369.0,-22.890404534637927
-1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,0.0,2.0,-1.0,0.0,-0.0,-3.0,-0.0,2.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,1.0,1.0,0.0,5.0,-111.0,-16.16154940456152
-1.0,1.0,-2.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,1.0,0.0,1.0,-2.0,1.0,0.0,4.0,964.0,61.190110187530514
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.0,-1.0,-0.0,-1.0,-0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-0.0,0.0,-1.0,-1.0,1.0,0.0,3.0,-302.0,12.387027267068625
-1.0,1.0,-3.0,2.0,1.0,-0.0,-0.0,0.0,2.0,0.0,1.0,-0.0,1.0,1.0,-1.0,-1.0,0.0,-0.0,-0.0,1.0,0.0,-2.0,3.0,-0.0,0.0,0.0,-0.0,1.0,-2.0,1.0,0.0,6.0,-213.0,-11.201463744938373
1.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-2.0,-0.0,2.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,-1.0,0.0,0.0,2.0,-0.0,-0.0,-2.0,0.0,0.0,-0.0,0.0,-1.0,-1.0,1.0,1.0,-6.0,148.0,72.42131920695304
-1.0,1.0,-0.0,3.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-2.0,1.0,-1.0,-1.0,-0.0,-2.0,-1.0,-0.0,1.0,3.0,2.0,-0.0,0.0,-0.0,-1.0,-2.0,1.0,-0.0,-0.0,78.0,124.3679103899002
1.0,1.0,1.0,-2.0,0.0,-0.0,0.0,-2.0,0.0,-0.0,-1.0,0.0,1.0,-2.0,1.0,-0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,-0.0,-0.0,0.0,-0.0,-1.0,1.0,0.0,-3.0,-1093.0,186.7411500597
2.0,1.0,1.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.0,-2.0,-1.0,-0.0,-0.0,0.0,3.0,-1.0,1.0,-0.0,9.0,764.0,-19.17971730351448
-1.0,1.0,-1.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-1.0,0.0,-1.0,1.0,-0.0,-1.0,-0.0,2.0,-0.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,-2.0,211.0,77.98397315979004
-0.0,1.0,-1.0,1.0,-0.0,-0.0,-0.0,2.0,1.0,-0.0,1.0,0.0,-0.0,-1.0,-0.0,1.0,-1.0,0.0,-1.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-2.0,1.0,1.0,0.0,-0.0,-1047.0,1.4098098264820873
-1.0,1.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,2.0,1.0,0.0,9.0,-400.0,34.84056202173233
-1.0,1.0,-2.0,3.0,1.0,1.0,-0.0,-2.0,0.0,1.0,-2.0,0.0,2.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-2.0,-0.0,0.0,0.0,1.0,1.0,-3.0,1.0,1.0,4.0,247.0,42.01955687105656
0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0,0.0,-2.0,0.0,2.0,-2.0,0.0,-0.0,-2.0,1.0,0.0,-1.0,1.0,2.0,-0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,4.0,-160.0,26.63302267730236
2.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,-0.0,2.0,-0.0,-0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,-0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,659.0,30.40115940153599
-1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-0.0,1.0,0.0,1.0,2.0,0.0,-0.0,-2.0,0.0,-0.0,0.0,-0.0,-1.0,-1.0,1.0,2.0,-7.0,-541.0,56.0994307911396
-0.0,1.0,-2.0,-2.0,0.0,-0.0,-0.0,1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-1.0,-0.0,1.0,-1.0,0.0,-0.0,2.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-2.0,-329.0,99.51820451259613
1.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,1.0,0.0,-0.0,-3.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,0.0,1.0,-617.0,31.51623112976551
1.0,1.0,-1.0,-1.0,-0.0,0.0,1.0,-1.0,0.0,-0.0,2.0,1.0,-0.0,-1.0,1.0,2.0,-2.0,1.0,1.0,1.0,-0.0,-2.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-67.0,25.375656901896
-1.0,1.0,-1.0,-1.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,2.0,0.0,0.0,-0.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,1.0,-0.0,1.0,-0.0,0.0,-1.0,1.0,2.0,8.0,-695.0,74.57175843238831
-0.0,1.0,0.0,-1.0,-0.0,0.0,1.0,3.0,-1.0,0.0,0.0,-0.0,1.0,-2.0,2.0,-0.0,-0.0,0.0,-1.0,-2.0,-0.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,-1.0,1.0,-0.0,3.0,-686.0,82.60526200413703
-1.0,1.0,2.0,-1.0,-0.0,0.0,-0.0,-0.0,2.0,-0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,1.0,-0.0,-0.0,-0.0,0.0,2.0,-0.0,1.0,0.0,1.0,-934.0,48.08353228747845
1.0,1.0,-0.0,-1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,228.0,31.03304076373577
2.0,1.0,2.0,-1.0,0.0,-0.0,0.0,-0.0,2.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,-1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,2.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-4.0,618.0,104.0204384303093
0.0,1.0,2.0,1.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,2.0,-0.0,-0.0,-2.0,0.0,-1.0,-0.0,-0.0,-1.0,0.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,1.0,523.0,-8.692698475718498
-0.0,1.0,1.0,-1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.0,-1.0,-0.0,1.0,2.0,-0.0,-2.0,2.0,-0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-13.0,-387.0,96.35879154920578
-2.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,-3.0,-0.0,0.0,0.0,0.0,2.0,1.0,-0.0,-1.0,657.0,-4.623605219721794
0.0,1.0,-1.0,2.0,0.0,-0.0,0.0,-1.0,1.0,0.0,-0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-1.0,0.0,0.0,-0.0,2.0,1.0,0.0,-0.0,0.0,1.0,-1.0,1.0,0.0,11.0,-460.0,42.549496183395384
-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-2.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,9.0,423.0,33.54632650256157
1.0,1.0,-2.0,-2.0,0.0,-0.0,0.0,-1.0,-1.0,-0.0,-2.0,3.0,2.0,1.0,2.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-0.0,-1.0,-1.0,-0.0,0.0,0.0,2.0,-1.0,1.0,0.0,3.0,178.0,19.067450002729892
-1.0,1.0,-2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.0,1.0,1.0,1.0,-2.0,2.0,0.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,0.0,0.0,-0.0,2.0,1.0,1.0,0.0,-1.0,1057.0,15.829337186217307
2.0,1.0,-1.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,2.0,-1.0,-0.0,-0.0,-1.0,2.0,-2.0,-0.0,0.0,-0.0,2.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-1.0,0.0,1.0,0.0,2.0,-210.0,35.703216510415075
-1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-1.0,-3.0,0.0,-0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-0.0,2.0,432.0,71.97552922844886
-0.0,1.0,2.0,-1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,1.0,-2.0,0.0,-1.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,2.0,-180.0,59.71714154481888
1.0,1.0,3.0,-1.0,0.0,0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-2.0,2.0,-0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,-0.0,-1.0,-1.0,1.0,-0.0,0.0,634.0,111.25487555503845
2.0,1.0,-2.0,1.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,2.0,-0.0,-4.0,2.0,-2.0,-0.0,0.0,-1.0,2.0,0.0,2.0,-1.0,-2.0,-0.0,0.0,0.0,-0.0,-1.0,1.0,0.0,-4.0,73.0,62.08741802096367
0.0,1.0,-1.0,-1.0,-0.0,0.0,0.0,-1.0,1.0,-0.0,-0.0,2.0,2.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,-2.0,0.0,1.0,1.0,-1.0,-0.0,0.0,0.0,1.0,2.0,1.0,0.0,-0.0,1130.0,54.02088225960731
1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0,1.0,0.0,2.0,-0.0,0.0,-0.0,-0.0,-2.0,0.0,0.0,-0.0,2.0,-0.0,-1.0,-1.0,-1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,6.0,-139.0,-33.28823060572147
1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-2.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0,1.0,2.0,-0.0,-0.0,-1.0,-2.0,0.0,0.0,2.0,-0.0,1.0,-1.0,1.0,1.0,8.0,516.0,37.5265392357111
-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,2.0,0.0,1.0,3.0,-0.0,-0.0,2.0,-0.0,0.0,0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,7.0,45.0,-18.179133889377116
-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.0,2.0,-2.0,0.0,-1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,2.0,1.0,1.0,-0.0,-0.0,1.0,-2.0,1.0,-0.0,1.0,-811.0,115.5311813545227
-0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-1.0,1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,0.0,-1.0,2.0,0.0,3.0,-1.0,-2.0,0.0,0.0,-0.0,2.0,-2.0,1.0,1.0,8.0,-63.0,64.2090025305748
-1.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,3.0,-649.0,33.333213815689085
1.0,1.0,2.0,-1.0,-0.0,0.0,1.0,-0.0,3.0,-0.0,-1.0,0.0,-1.0,0.0,-2.0,-2.0,-0.0,0.0,-2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-1.0,1.0,0.0,-3.0,-894.0,69.81012738704682
1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,-0.0,-1.0,2.0,-1.0,-2.0,1.0,-1.0,-1.0,-0.0,-1.0,-0.0,2.0,0.0,-0.0,0.0,-1.0,1.0,1.0,0.0,-5.0,-213.0,53.399189257621764
-1.0,1.0,0.0,-0.0,0.0,2.0,0.0,-1.0,1.0,0.0,-0.0,0.0,0.0,2.0,-0.0,0.0,0.0,-0.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,0.0,0.0,-0.0,-1.0,1.0,0.0,-4.0,-940.0,60.56454733133316
1.0,1.0,2.0,1.0,-0.0,0.0,0.0,-0.0,2.0,0.0,-3.0,0.0,1.0,-2.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,380.0,77.86534890055657
-0.0,1.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,2.0,0.0,1.0,0.0,-2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,-0.0,-2.0,1.0,2.0,4.0,-105.0,29.102694113254547
0.0,1.0,-1.0,0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-0.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,5.0,-0.0,-327.0,149.974298889637
-1.0,1.0,-0.0,-1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,2.0,-0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,678.0,127.92934521913529
