OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,PERF
1.0,1.0,0.0,1.0,-0.0,-1.0,-1.0,-2.0,-1.0,-0.0,-1.0,-2.0,0.0,-1.0,-0.0,-1.0,2.0,1.0,0.0,-0.0,-0.0,2.0,-0.0,0.0,-0.0,0.0,-1.0,2.0,2.0,0.0,-2.0,1.0,2.0,-0.0,-0.0,-0.0,-1.0,1.0,-1.0,46.08809347101928
2.0,1.0,-1.0,-0.0,-1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,-0.0,-1.0,-1.0,1.0,-0.0,0.0,-1.0,-1.0,1.0,0.0,-0.0,0.0,2.0,1.0,-0.0,2.0,-0.0,-0.0,-1.0,-1.0,1.0,1.0,2.0,-0.0,0.0,-1.0,44.2905391312842
0.0,-0.0,-0.0,-1.0,2.0,0.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,1.0,-0.0,-1.0,-1.0,-0.0,-1.0,1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-1.0,20.33046889999641
-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-1.0,1.0,3.0,1.0,-0.0,0.0,2.0,-1.0,2.0,0.0,-1.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,0.0,1.0,21.935740437613276
1.0,0.0,-1.0,1.0,-1.0,-0.0,-1.0,-1.0,1.0,0.0,0.0,2.0,-1.0,0.0,1.0,-0.0,1.0,1.0,-2.0,0.0,-0.0,1.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,24.39437673903329
0.0,1.0,3.0,1.0,0.0,0.0,2.0,-0.0,-1.0,-1.0,-1.0,1.0,1.0,-0.0,2.0,1.0,-0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.0,-1.0,1.0,1.0,-0.0,-0.0,2.0,-0.0,0.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,9.053296194475852
-1.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,1.0,2.0,-1.0,0.0,-0.0,-1.0,2.0,-2.0,-0.0,0.0,1.0,0.0,-0.0,-3.0,-0.0,0.0,2.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-0.0,-1.0,0.0,1.0,28.513665463996805
-1.0,3.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-1.0,2.0,1.0,1.0,-1.0,1.0,2.0,0.0,2.0,0.0,-2.0,3.0,-1.0,1.0,-2.0,1.0,1.0,2.0,-1.0,0.0,-0.0,3.0,-1.0,1.0,0.0,0.0,1.0,1.0,-0.0,1.0,-1.0,3.439591239095828
-1.0,-1.0,-0.0,3.0,-2.0,-3.0,0.0,1.0,1.0,-2.0,0.0,-0.0,2.0,1.0,-2.0,1.0,1.0,-1.0,-1.0,-2.0,-3.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.0,1.0,0.0,0.0,0.0,0.0,-25.887121273884958
-1.0,-1.0,0.0,-2.0,1.0,-0.0,1.0,1.0,-1.0,1.0,0.0,-0.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,1.0,-0.0,1.0,-1.0,-1.0,2.0,1.0,3.0,-3.0,1.0,-0.0,2.0,-1.0,1.0,2.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-18.503520579912887
2.0,0.0,2.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,2.0,2.0,1.0,0.0,-2.0,0.0,2.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-0.0,1.0,2.0,1.0,-1.0,-0.0,-2.0,2.0,0.0,1.0,18.31117807438164
-0.0,2.0,1.0,-0.0,1.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,2.0,0.0,-0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-4.5924347905272525
0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,2.0,1.0,0.0,2.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,21.321048027852665
-1.0,-0.0,-0.0,1.0,2.0,-2.0,-2.0,-0.0,0.0,2.0,-0.0,-2.0,-1.0,-0.0,-2.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.0,-1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,-1.0,-0.0,1.0,-3.7279390716573215
0.0,-0.0,0.0,-1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,1.0,-4.0,2.0,0.0,2.0,-1.0,1.0,-1.0,1.0,-0.0,1.0,0.0,2.0,0.0,-0.0,0.0,2.0,1.0,0.0,-2.0,7.544655128376501
-1.0,-3.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,-2.0,-0.0,-2.0,-0.0,1.0,-1.0,0.0,-1.0,2.0,-0.0,2.0,3.0,1.0,1.0,2.0,-1.0,-1.0,-0.0,1.0,-0.0,2.0,-1.0,1.0,-1.0,2.0,1.0,2.0,-0.0,0.0,-1.0,-25.24722009302931
-1.0,1.0,-3.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-1.0,1.0,-0.0,0.0,-0.0,3.0,-1.0,1.0,-1.0,-1.0,0.0,3.0,-3.0,-2.0,0.0,2.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,17.62647545238827
1.0,-1.0,0.0,0.0,0.0,2.0,-2.0,0.0,-1.0,-0.0,1.0,1.0,2.0,-0.0,-2.0,-0.0,1.0,-2.0,0.0,-0.0,-2.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-3.0,2.0,2.0,0.0,-0.0,2.0,1.0,-2.0,0.0,1.0,2.0,24.396920104428368
1.0,-1.0,1.0,-1.0,-0.0,2.0,0.0,0.0,2.0,-1.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,-0.0,-1.0,-1.0,-0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-0.0,1.0,-0.6882053466065736
-0.0,-1.0,-1.0,0.0,-0.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-0.0,1.0,-1.0,1.0,-0.0,-3.0,-0.0,-1.0,-0.0,-1.0,2.0,1.0,-0.0,3.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-2.0,3.0,0.0,-1.0,34.440152620013514
-0.0,1.0,-0.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.0,2.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,16.142779964838184
-0.0,-3.0,1.0,1.0,-1.0,0.0,1.0,-0.0,1.0,1.0,2.0,0.0,1.0,0.0,-1.0,-0.0,1.0,-1.0,-1.0,-0.0,1.0,-0.0,2.0,1.0,0.0,2.0,1.0,-1.0,1.0,0.0,-0.0,-0.0,-1.0,1.0,1.0,2.0,-2.0,0.0,1.0,23.598450638792546
2.0,0.0,-1.0,1.0,-0.0,1.0,-2.0,1.0,-0.0,2.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-1.0,-2.0,-0.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,12.681959187125768
-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,-3.0,-2.0,0.0,-1.0,-0.0,1.0,-0.0,-0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-1.0,19.631023515212167
-1.0,0.0,-2.0,2.0,-0.0,-3.0,0.0,-1.0,-2.0,-3.0,1.0,0.0,2.0,1.0,2.0,-0.0,-0.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,3.0,-1.0,-1.0,-0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-2.1870069170922477
-0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,1.0,-3.0,1.0,1.0,3.0,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,2.0,-0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,1.0,-0.0,0.0,2.0,1.0,0.0,-2.0,3.230900695255858
1.0,0.0,-0.0,1.0,-0.0,1.0,-1.0,1.0,-2.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,2.0,-0.0,-0.0,-0.0,-1.0,2.0,2.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-0.0,1.0,6.770666549725193
-1.0,-1.0,-1.0,1.0,-3.0,-1.0,0.0,-0.0,1.0,3.0,-1.0,-0.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-2.0,-0.0,-1.0,-1.0,-0.0,3.0,-2.0,-1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,-3.0,2.0,0.0,22.990353466057982
-2.0,-1.0,-0.0,1.0,-1.0,2.0,-2.0,-1.0,-0.0,2.0,-0.0,0.0,1.0,-1.0,2.0,-1.0,1.0,0.0,-1.0,-3.0,-0.0,1.0,-1.0,1.0,1.0,-0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.0,0.0,-1.0,12.120887407664291
2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-3.0,2.0,1.0,2.0,1.0,-2.0,3.0,-1.0,0.0,-1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-1.0,1.0,2.0,30.04852478639984
-0.0,3.0,0.0,1.0,1.0,-0.0,-2.0,-1.0,1.0,1.0,-1.0,2.0,0.0,0.0,-1.0,-2.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.0,2.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,19.29992430745787
1.0,0.0,-1.0,1.0,1.0,-2.0,-2.0,-1.0,1.0,0.0,1.0,-0.0,1.0,-1.0,-0.0,1.0,1.0,0.0,2.0,1.0,-2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,2.0,-0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-2.0,46.56741237196188
0.0,1.0,-1.0,-1.0,-1.0,-2.0,3.0,-1.0,3.0,-2.0,0.0,1.0,0.0,-1.0,0.0,-2.0,2.0,-2.0,-1.0,-0.0,-1.0,0.0,-2.0,-1.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,1.0,-1.0,2.0,-1.0,0.0,-0.0,-0.0,0.0,1.0,41.710686990389355
0.0,-0.0,-0.0,-1.0,-1.0,-2.0,2.0,1.0,-0.0,-1.0,-2.0,1.0,1.0,-1.0,1.0,-2.0,-1.0,-1.0,1.0,0.0,-2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,-0.0,0.0,3.0,-0.0,-1.0,0.0,1.0,2.0,-14.961995713637156
-1.0,1.0,0.0,-0.0,-1.0,-1.0,2.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2.0,1.0,-1.0,0.0,0.0,-0.0,-2.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,2.0,7.891218017634011
-1.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0,0.0,-2.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,2.0,1.0,-2.0,-0.0,-2.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,2.0,-1.0,-1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-18.346395127614276
-1.0,-0.0,0.0,-0.0,-0.0,2.0,-2.0,-2.0,3.0,-1.0,-0.0,-1.0,1.0,-0.0,0.0,-0.0,-3.0,-1.0,-0.0,1.0,-1.0,1.0,-0.0,1.0,-0.0,-1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-1.0,2.0,-2.0,23.57761613775884
2.0,1.0,-1.0,-0.0,0.0,-1.0,-0.0,1.0,2.0,-0.0,1.0,-0.0,0.0,1.0,2.0,-1.0,0.0,2.0,0.0,-0.0,1.0,-2.0,-1.0,1.0,1.0,1.0,0.0,2.0,0.0,-0.0,1.0,1.0,2.0,-1.0,1.0,-0.0,0.0,-0.0,1.0,7.748786570338967
-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,-2.0,-1.0,-3.0,1.0,0.0,-0.0,2.0,2.0,-2.0,1.0,2.0,2.0,-1.0,-1.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,10.38839685239243
-0.0,2.0,-0.0,2.0,-1.0,-1.0,0.0,0.0,2.0,1.0,-0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,3.0,-1.0,-0.0,-2.0,2.0,1.0,-1.0,-0.0,1.0,-0.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,-0.0,-0.0,-14.99928348024505
0.0,1.0,-2.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,1.0,-0.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.0,0.0,0.0,-0.0,-1.0,0.0,2.0,11.80823655453627
0.0,1.0,-0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-0.0,0.0,-2.0,-2.0,1.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,2.0,-1.0,1.0,-0.0,0.0,2.0,0.0,-2.0,19.87721451906895
-0.0,-1.0,-0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-0.0,1.0,-2.0,-1.0,-0.0,-2.0,-1.0,1.0,-2.0,1.0,2.0,-1.0,0.0,-0.0,1.0,1.0,-0.0,2.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,36.447365445172316
0.0,-0.0,0.0,-0.0,2.0,-0.0,-0.0,1.0,-1.0,-0.0,2.0,-1.0,0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,-1.0,-2.0,-1.0,1.0,-0.0,1.0,2.0,-1.0,1.0,1.0,-1.0,0.0,-0.0,0.0,0.0,-1.0,1.0,0.0,2.0,4.095958870029375
-1.0,2.0,-2.0,-1.0,-1.0,2.0,-0.0,-1.0,2.0,0.0,0.0,2.0,-1.0,0.0,-1.0,-3.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,1.0,-2.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-1.0,4.935257758486874
-1.0,-2.0,0.0,-1.0,-0.0,2.0,-1.0,0.0,1.0,-3.0,0.0,2.0,-1.0,-0.0,1.0,2.0,-0.0,0.0,-1.0,1.0,0.0,-2.0,-0.0,0.0,2.0,-1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,-1.0,0.0,0.0,2.0,6.157820468012535
0.0,2.0,1.0,-0.0,-0.0,2.0,-1.0,-0.0,-1.0,1.0,0.0,-1.0,2.0,1.0,2.0,-1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,2.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,14.080124560225945
-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-0.0,-1.0,1.0,-1.0,1.0,0.0,-0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.0,2.0,0.0,-1.0,3.0,0.0,1.0,-1.0,0.0,0.0,-3.844512473240626
0.0,-0.0,2.0,1.0,-1.0,2.0,-1.0,-0.0,-1.0,-1.0,-0.0,0.0,0.0,0.0,2.0,-1.0,1.0,0.0,1.0,1.0,-0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,2.0,2.0,-1.0,0.0,1.0,-1.0,-0.0,0.0,20.275129806458896
-1.0,1.0,-2.0,0.0,-3.0,-2.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-2.0,-0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,2.0,-0.0,-1.0,-15.057455500730839
0.0,1.0,0.0,-2.0,1.0,1.0,-0.0,-0.0,2.0,0.0,1.0,1.0,-1.0,1.0,1.0,-2.0,0.0,-0.0,-1.0,1.0,-0.0,-1.0,-1.0,1.0,-0.0,1.0,0.0,1.0,-1.0,2.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,10.365887670623232
0.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,1.0,-0.0,3.0,1.0,-1.0,-1.0,1.0,1.0,-0.0,-1.0,0.0,1.0,0.0,-0.0,1.0,-1.0,1.0,2.0,-2.0,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,2.0,1.0,-0.0,0.0,0.0,14.489699924180654
-2.0,2.0,-0.0,1.0,-1.0,0.0,-0.0,-0.0,1.0,-2.0,-0.0,1.0,-2.0,-1.0,1.0,-2.0,-0.0,-1.0,-2.0,-1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-1.0,1.0,-1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,2.0,0.0,-2.0,-0.5786124556365269
-2.0,0.0,-1.0,-0.0,0.0,-0.0,-2.0,-2.0,1.0,-0.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.0,2.0,1.0,-2.0,0.0,1.0,0.0,1.0,-2.0,-1.0,3.0,0.0,25.46596344780243
0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.0,0.0,2.0,1.0,1.0,-1.0,1.0,-2.0,-0.0,-1.0,-1.0,-1.0,0.0,-1.0,-3.0,1.0,2.0,-1.0,0.0,1.0,0.0,1.0,0.0,-0.0,2.0,-0.0,0.0,-0.0,-1.0,0.0,0.0,2.0,11.755652773510088
-0.0,1.0,0.0,-0.0,-2.0,1.0,1.0,-1.0,-3.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,2.0,1.0,-0.0,1.0,0.0,2.0,0.0,-2.0,0.0,1.0,-2.0,2.0,0.0,-1.0,1.0,1.0,0.0,-0.0,2.0,1.0,1.0,-1.0,-0.0,-0.0,41.24273561928767
-1.0,1.0,1.0,2.0,0.0,-1.0,-0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,-2.0,-0.0,-0.0,1.0,1.0,-0.0,-1.0,1.0,-0.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.5137316060209898
-0.0,2.0,-0.0,-2.0,2.0,1.0,-0.0,0.0,-1.0,-2.0,1.0,2.0,1.0,1.0,-0.0,-1.0,-1.0,-2.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.0,3.0,1.0,-1.0,2.0,1.0,1.0,0.0,0.0,-1.0,11.741002551009407
-0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-2.0,2.0,-0.0,-2.0,0.0,-0.0,-1.0,-2.0,0.0,-3.0,0.0,-1.0,-1.0,1.0,2.0,0.0,1.0,1.0,-1.0,-0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-1.0,18.168675978047844
-1.0,-0.0,1.0,1.0,-1.0,-0.0,1.0,-1.0,-0.0,1.0,-1.0,-1.0,-1.0,-0.0,0.0,0.0,1.0,1.0,1.0,-0.0,-1.0,0.0,-1.0,-1.0,-2.0,2.0,-0.0,-1.0,-0.0,0.0,0.0,-2.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,8.243995534659502
-1.0,0.0,-0.0,-2.0,1.0,-2.0,2.0,-1.0,1.0,-2.0,-1.0,-0.0,-1.0,-0.0,-1.0,-2.0,-0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-0.0,0.0,2.0,-1.0,-0.0,-0.0,1.0,-0.0,-0.0,10.515495468164483
-2.0,1.0,-0.0,1.0,-0.0,-1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,1.0,1.0,0.0,-2.0,1.0,-1.0,-2.0,-0.0,-2.0,1.0,-1.0,2.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-2.0,2.0,1.0,-1.0,1.0,-0.0,1.0,-31.674511418224352
0.0,-2.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,0.0,1.0,-2.0,2.0,3.0,0.0,-1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.336012114262452
-1.0,2.0,-0.0,-2.0,1.0,-1.0,1.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,-1.0,1.0,-0.0,-0.0,-1.0,0.0,3.0,-0.0,-1.0,1.0,2.0,1.0,-1.0,1.0,-0.0,2.0,2.0,-1.0,-3.0,3.0,1.0,10.630367820004874
-0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-0.0,0.0,0.0,0.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-0.0,2.0,-1.0,-2.0,2.0,-0.0,1.0,6.215038228946729
0.0,2.0,-2.0,-2.0,-1.0,1.0,-0.0,0.0,-1.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-1.0,2.0,-1.0,1.0,1.0,1.0,-0.0,1.0,-1.0,-0.0,2.0,1.0,2.0,-1.0,1.0,2.0,-0.0,0.0,-1.0,15.27153203871878
-1.0,1.0,0.0,-1.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0,-0.0,0.0,0.0,-1.0,-2.0,-0.0,-1.0,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,-0.0,2.0,0.0,-1.0,0.0,3.0,-2.0,1.0,1.0,0.0,0.0,-1.0,8.816325387704671
-1.0,-1.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-0.0,0.0,-0.0,1.0,2.0,0.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-1.0,-0.0,0.0,-27.021820460568122
-1.0,1.0,0.0,-0.0,-0.0,3.0,-3.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-2.0,1.0,-0.0,0.0,1.0,-0.0,3.0,-0.0,2.0,-2.0,2.0,-0.0,-0.0,-9.34906093228522
-1.0,-0.0,1.0,1.0,2.0,-1.0,-0.0,1.0,-0.0,1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,-0.0,2.0,-1.0,1.0,-0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,-17.4311736476845
0.0,1.0,1.0,-2.0,2.0,1.0,0.0,0.0,-0.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,2.0,-1.0,1.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-2.0,1.0,2.0,19.287219421165084
-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,1.0,1.0,-1.0,-0.0,-1.0,-1.0,-3.0,0.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,-0.0,1.0,-0.0,-0.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,2.0,0.0,0.0,1.0,-0.0,0.0,-2.0,24.888422481856626
1.0,2.0,-1.0,-1.0,1.0,-2.0,-0.0,0.0,2.0,-0.0,-1.0,0.0,0.0,1.0,-2.0,-1.0,-0.0,1.0,-1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,-1.0,2.0,2.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,14.53371427532326
-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,2.0,2.0,0.0,1.0,-0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,1.0,2.0,-2.0,1.0,1.0,1.0,1.0,1.0,-0.0,-1.0,1.0,1.0,-10.977157084703457
