Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,-214.0,4.0,-1.0,1260.9163244098427
-0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,984.0,5.0,5.0,527.1023308366538
-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,314.0,1.0,2.0,302.6588304102421
-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,733.0,1.0,3.0,127.08308124365286
-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,1763.0,9.0,2.0,328.27142297290266
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-95.0,-0.0,0.0,-0.4678826594841667
-0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,3366.0,-1.0,1.0,86.59231129093097
-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,890.0,1.0,5.0,217.279317785427
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,335.0,2.0,2.0,155.11344990693033
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,799.0,3.0,4.0,322.371872060746
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,647.0,5.0,-3.0,320.4256875623018
-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1621.0,6.0,1.0,313.3160160392523
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,2792.0,2.0,4.0,149.46714310366661
-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,787.0,-0.0,0.0,72.82670614551753
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2023.0,7.0,-0.0,398.8910676442087
0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,119.0,-2.0,2.0,246.6864607162774
-0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,650.0,2.0,1.0,785.9355327904225
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,4368.0,4.0,4.0,3463.1699442267422
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,2483.0,5.0,2.0,165.6735703662038
-0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,514.0,3.0,-2.0,979.6810185298325
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,825.0,4.0,6.0,615.9058558158576
0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,206.0,8.0,6.0,520.611183603108
0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,5373.0,-2.0,5.0,212.33949341569098
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,1370.0,5.0,2.0,2741.9723916560415
0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-266.0,-1.0,1.0,-261.70599355939777
-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,213.0,-1.0,-0.0,-250.01946833170953
0.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,3071.0,1.0,3.0,378.1242644969374
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,778.0,3.0,3.0,123.60775178214536
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1303.0,1.0,1.0,41.560996984736995
0.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1108.0,2.0,6.0,120.75410786187277
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,216.0,2.0,1.0,753.0884565897287
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,2613.0,5.0,2.0,46.72800970589743
-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,297.0,2.0,2.0,335.7589705448598
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1480.0,1.0,0.0,474.91743554845453
-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1097.0,1.0,3.0,251.59604845028372
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1688.0,1.0,3.0,156.0267404459417
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,4991.0,0.0,0.0,108.80660738116131
1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-52.0,1.0,3.0,182.71684484221043
0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,277.0,4.0,2.0,331.70971828848127
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,234.0,3.0,-1.0,90.75243667149917
0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,4076.0,2.0,4.0,234.4999008106068
-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,873.0,3.0,2.0,326.1123699381948
-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,652.0,4.0,5.0,460.917971482873
0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,438.0,1.0,6.0,342.3202222209424
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,4535.0,1.0,0.0,20.556717085815038
-0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,229.0,-2.0,4.0,78.41318666925655
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,758.0,4.0,5.0,2944.8342066884043
-0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,21.0,-2.0,3.0,221.17940154690297
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,326.0,2.0,2.0,156.4173597790301
0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,4124.0,1.0,6.0,2018.6888715699317
-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,105.0,-2.0,3.0,210.4851981515065
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,710.0,-1.0,4.0,-41.07233380423859
-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1664.0,5.0,-1.0,23.57874475196004
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-167.0,5.0,1.0,1817.6865932554008
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,3193.0,4.0,-2.0,308.1718568749726
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1923.0,7.0,6.0,715.0472963787616
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,150.0,-2.0,2.0,928.4052533768119
-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,2481.0,3.0,3.0,281.0390461999923
1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,3883.0,-2.0,5.0,156.43285482637586
-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,142.0,4.0,3.0,226.6453040674329
-0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,291.0,4.0,5.0,415.6418690066785
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,668.0,4.0,5.0,228.99799605533482
-0.0,1.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,214.0,4.0,0.0,262.16807683706287
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,399.0,2.0,3.0,418.1206507138908
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,4143.0,3.0,5.0,290.74327003769577
0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,4369.0,4.0,1.0,294.49788708090784
-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-261.0,5.0,2.0,168.6510927675292
0.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,4359.0,0.0,4.0,327.6087066773325
-0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,342.0,2.0,0.0,51.463401003833866
0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,2800.0,2.0,0.0,295.4534040808678
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-91.0,2.0,2.0,1880.8310405299069
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,282.0,3.0,-0.0,-8.730609490559438
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,3808.0,2.0,2.0,204.8827721429989
-0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,3599.0,2.0,8.0,534.9059053044766
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4509.0,4.0,1.0,335.93554201461376
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1701.0,3.0,1.0,280.0097557399422
0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,782.0,2.0,5.0,260.83977782595906
1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,2531.0,3.0,0.0,137.61783798113467
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,4616.0,5.0,5.0,3241.9677587360147
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-744.0,3.0,3.0,199.43243018798532
-0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,-306.0,4.0,-3.0,-87.9422394881025
1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,4117.0,-1.0,5.0,238.63039559852334
1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1927.0,6.0,-4.0,132.70914293220267
-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1249.0,1.0,2.0,250.61760009061547
0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,1585.0,5.0,-1.0,469.9681601826102
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,205.0,3.0,2.0,152.1588752448559
1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,4718.0,4.0,0.0,20.07939878604375
-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,668.0,5.0,3.0,304.1628327753395
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1150.0,0.0,1.0,103.40775451846422
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,3078.0,10.0,1.0,4131.224136191607
0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1484.0,1.0,-0.0,645.5676351167263
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,277.0,4.0,4.0,171.55582448132338
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,938.0,-2.0,2.0,-127.86178927049042
0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,4903.0,-1.0,4.0,267.36168584059925
1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,1584.0,1.0,4.0,371.1071701489389
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-698.0,2.0,-1.0,416.26049157343806
-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1668.0,2.0,2.0,27.92912466272246
-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,181.0,6.0,7.0,444.88505271561445
-0.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,456.0,0.0,1.0,854.1892180442811
-0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-109.0,1.0,-0.0,97.07161508677528
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,4549.0,2.0,-1.0,135.88113145362587
