feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,PERF
0.9821426894961585,0.9999945114852848,0.9255920793441621,0.974048994366374,0.9925787883685899,0.9752232046589,0.9995445470459935,0.9995324159264514,0.980064581583712,0.8231648377278327,0.9569617421018084,0.8920538733586233,0.9876518335812206,0.9904876095891926,0.8925306994234766,0.868436649861206,0.9696481380954884,14.4974200664674
0.9845331769416655,0.9687833313207256,0.9898514345819971,0.999529766649696,0.7723802288013202,0.9774782007777987,0.9988474022329836,0.9988186978211712,0.9838305061190509,0.9353655111332543,0.9677576327781199,0.9774955060191017,0.9028071581920789,0.9083906073894068,0.8867050693116216,0.9686954155005143,0.9999474597179158,14.950843768448602
0.9882121577224839,0.9744643945589941,0.9929409602507511,0.9999564245922768,0.9866856832323716,0.9827836890418191,0.9972802978791719,0.8135039092004251,0.9942161382127457,0.9964091240134787,0.9999708363144155,0.9829143313036626,0.9975756162477323,0.7482004830364793,0.8763407069992503,0.9999980111384008,0.9998327167949304,14.80207787095
0.9982296846811056,0.9998293140564097,0.8009399377927422,0.8845974955240664,0.9889590009447649,0.9735416002728098,0.9593880871428099,0.9998118716535593,0.9748098036936209,0.8117755989972476,0.8585869353892895,0.7646225845765391,0.933097402683768,0.9916530610263211,0.982314443149904,0.7176324874255702,0.9752927447080088,15.1617043623651
0.9981637281947858,0.962001474048047,0.9960735278159069,0.978555376206291,0.9230308352311524,0.9731851168014884,0.9578950503697884,0.9996956552421212,0.9765142965665979,0.9230134386202418,0.9992367846810584,0.8862644818091936,0.9929116083537958,0.9173877998865818,0.9823834887527192,0.8803539461618627,0.998933759534264,14.906119837678
0.9952246778697803,0.9713061983999568,0.9919339672705395,0.9705324514385631,0.9941046098698453,0.9814915868955993,0.9455452519313102,0.8196640085633775,0.9966657454342124,0.9941554006452809,0.9664020056460638,0.9025834339857275,0.8461102035008843,0.7534082461994476,0.9751149115457196,0.9677696260952049,0.9999898726146901,14.5116256265485
0.9763903406534667,0.9993024583529848,0.9406162457233332,0.9820558861730977,0.9301135908645075,0.8827471295012791,0.9999940622271192,0.9999974595038083,0.9716787561739177,0.8025866972300637,0.9487869804071423,0.8775852015828631,0.9918482288002523,0.9888993671609839,0.9846654405748462,0.8824234190019999,0.9792076990337524,14.9397449088873
0.9811056491944238,0.9999390278189155,0.9313585635493973,0.9774595452781534,0.9904399678388047,0.8942208908686613,0.9997355471548709,0.8396429309253911,0.9989331906960208,0.9244147558165776,0.8610890875796516,0.8895004374454817,0.9362717416882425,0.9906046806848751,0.9804504474827265,0.9719662402634897,0.9725977957980749,14.3384399972081
0.9806688631911001,0.9630164018450513,0.9851562893722182,0.9981044548728408,0.9201033527073513,0.8922422334505316,0.9996967557873354,0.8386262415020033,0.9986996168262915,0.9898411359408837,0.9993274518735464,0.972759001581362,0.9936395239365198,0.9156051982075716,0.9812119805661363,0.9991622651787073,0.9992714879575262,14.7726336266251
0.8004723834997239,0.6826619830807263,0.9020160262420093,0.8561390755126079,0.924550199238799,0.9809059548539046,0.9918637760143005,0.816595868079865,0.9139382720376262,0.9961829921773788,0.9986623596504528,0.9121623663764797,0.9977629929487103,0.9687737236751198,0.9982991889208446,0.9767520495464538,0.6877375822994078,15.4483197910901
0.9318866768468114,0.8509609193490499,0.5712701840652828,0.49956655639077996,0.9257737094554641,0.9985438264372338,0.9251726111012641,0.9434422418389018,0.9192053277622396,0.9958213167541952,0.9522296821799549,0.981612907829889,0.9505200266019945,0.9708771266029803,0.9813003371403118,0.896245521235311,0.8567662725490302,13.7784961804094
0.9322572563853417,0.8505211061939791,0.9014105533003196,0.8555333546289121,0.9258890735206137,0.9809424861945915,0.9926135858730888,0.9418808672494409,0.9904528340067469,0.9102342739494282,0.9991227666169518,0.9085850201563087,0.9495462898454782,0.9709474613177099,0.9475888297910602,0.8983330374279561,0.8571485607234469,13.4329570822139
0.9371769325626009,0.8591006872211857,0.7619666456144217,0.6973806041700484,0.7916983275105114,0.9767690556144278,0.995249702389191,0.9989585154627038,0.9877634257600797,0.9902975120964429,0.9582655444243217,0.9791050807155318,0.9969985350587331,0.9989157521626612,0.9771015862143407,0.8930777047323942,0.8663299764712369,15.622397018375098
0.8034490161113591,0.6882737769155219,0.9103679978851632,0.9689501019875564,0.9288515126833937,0.8972932808753074,0.994949107692547,0.8243642597699072,0.9944835102573543,0.9900093097167892,0.9998818832139376,0.8996100427153458,0.9834562368953402,0.7168627031700813,0.9487206323986175,0.8901347115585917,0.8680797121469872,15.696602421568901
0.799192532749146,0.6821040692006417,0.9051711121610085,0.8604079270378241,0.7878216300157062,0.979599995942595,0.7902131854503437,0.8171820930448713,0.9222643345187083,0.9877133413368465,0.9993676239099365,0.9068137005396986,0.8527624116491964,0.970842265709998,0.9807260451611401,0.9991800995218705,0.4972809471276125,14.769072163292902
0.7982057062600125,0.6821957062292695,0.7593609690501377,0.6951239436994376,0.9250541578490861,0.9984815014860865,0.9259405158528066,0.6398376465679267,0.9925989455282651,0.9876667437026913,0.9557564160520579,0.9038584303702931,0.946893827140117,0.8712244223029232,0.8214618472458982,0.8970366505948817,0.8602706903095856,15.5436363990814
0.803972221546898,0.68789267458562,0.9097075924070379,0.865166215724685,0.9289404685931234,0.9490887034749411,0.793397767953282,0.9466298515394459,0.9927027289620977,0.9940018624562439,0.9570127184258166,0.9039518743778818,0.9459855099740313,0.9735513597626575,0.9784202498112385,0.8943883645477038,0.8619287287252192,15.289343160516
0.9339893438936921,0.8525796565926885,0.9047885522720946,0.8599994854985387,0.7938235824067129,0.9988750520914812,0.9938281586408773,0.9458284602367215,0.9921331356892648,0.9950724951663233,0.9556931185063974,0.9809118404627803,0.9820565394927006,0.8771726866063427,0.9989118864632588,0.9757136103247517,0.8567464470271977,15.7005752601805
0.8055154248695898,0.8567903203631778,0.7648717570459671,0.7008350804811956,0.9285097595406947,0.9989016832516789,0.9298965780510018,0.9470977469644413,0.9943591672480566,0.9932586967048603,0.9997248084392666,0.900905909341189,0.9452128128453214,0.877776092280402,0.9778750757857272,0.999609146095668,0.8652371880248687,15.3159804241117
0.9377850092200822,0.6918142269366427,0.5763380237506884,0.7036322493951733,0.9303719282948767,0.9760149432692391,0.9956924150018346,0.9500875818861229,0.9953256463851745,0.9302827463008496,0.9686669404276895,0.8977631248659551,0.9963526209447072,0.9986934259256728,0.9780674120822804,0.9993136355832271,0.7037917794073948,15.1204956557093
0.9400508496014182,0.8637201004664952,0.916412514671755,0.8725469390948705,0.6137490246848204,0.974109774267906,0.9959120012123401,0.9507879002573074,0.9952485552416209,0.9916207719642474,0.960470212901484,0.9764195987795316,0.9849702679687158,0.9768180358159873,0.976501474266658,0.9725649706907543,0.8714436340844208,15.3776612689762
0.9335877829957765,0.8531045139455498,0.9083718338067679,0.8643754083125943,0.924554253011858,0.978735004932283,0.9938711585541621,0.6416516292097668,0.9244029012148965,0.9875338496194567,0.9995864800953762,0.9809599195248371,0.947959051553122,0.8742033919166948,0.9796035936340894,0.8955445557150258,0.8595081812104576,15.1170220750389
0.9254701170981839,0.9538532472491558,0.9807665748825113,0.8475566883696272,0.9228755155290219,0.9486679421450622,0.9922487320680606,0.8145932718783939,0.9101264331437274,0.9969176414582515,0.9983399883809125,0.9829797035031327,0.9982652210764664,0.9999927444029787,0.9838191154938657,0.9776429089082826,0.8485589672259358,15.1772645437413
0.9282685020211215,0.9555127932464109,0.9505481417555441,0.999785256797785,0.9254491363207064,0.9984823980505405,0.9310701193339475,0.8155925450218111,0.9881537398018114,0.9072134518348643,0.9788885888319293,0.9091142049024421,0.9976636969432359,0.9999472550983147,0.944909032532165,0.9774940403549625,0.8523090111244921,15.384852231161402
0.9332982739552963,0.9602497033778143,0.9969695642263787,0.9616767101545864,0.7909497120725294,0.9994373045650464,0.9231526059042376,0.950009883432498,0.9899906409053101,0.9892702585116531,0.9994997364736983,0.9793996635438922,0.9824475224725536,0.9598344459323473,0.9787032742093441,0.9747054113687895,0.8615846224724273,15.606999172808699
0.7970217410343442,0.8451646673721661,0.9446052741576755,0.9676054969065381,0.9284057517765201,0.974639878056623,0.9241595204890464,0.6472776064446176,0.9927078323347368,0.9889741094630852,0.9734780770055009,0.9001725062499154,0.8984342989145568,0.8680941127559121,0.9460565969786354,0.9730816639101492,0.863385900808559,14.6567557402771
0.7946847504099318,0.8421459713834067,0.9471966357677121,0.9999649879583827,0.7890901407649743,0.9989993388106092,0.9918839310878362,0.640600761201196,0.9172533137696821,0.9870942388635856,0.9770184792168222,0.9061838051990575,0.9485382893156608,0.999915710781206,0.9816175975855221,0.9523818224857958,0.49281783240625643,14.842532272413
0.7974941476747267,0.8456237105063862,0.9965417576119479,0.9634163194003507,0.9282524606653247,0.9532747236890019,0.9900028908266405,0.4468397434429462,0.9918207715016469,0.9880391065767502,0.9995323062519537,0.9009007339949706,0.9962621718611689,0.9697593087822733,0.8222355066901946,0.9748858025926815,0.860417483546047,14.3375375778025
0.7975548729013631,0.8448726931285344,0.9450619702184998,0.9999970198624671,0.9284970266096785,0.8339055924055947,0.9921338892807524,0.8237381694469365,0.990676187693442,0.9947262091314083,0.999359143366704,0.9045030654748047,0.9967744422557702,0.9997798038336996,0.979967804308147,0.9754035957315007,0.857143141438775,14.0503143626045
0.928840628110092,0.9557114974812574,0.9492805042472614,0.999880586097307,0.7911696024431797,0.9517438634386529,0.928720946383421,0.8205204598655375,0.9895782587168463,0.996006421531178,0.9990613371410528,0.9817557760782687,0.8936013197990315,0.969599730533294,0.9983248836992278,0.99908787383882,0.8501920389327161,14.998511343517098
0.7990504831604804,0.9589645048191804,0.9966241955982306,0.9630382797400514,0.9280225417890463,0.9528743125839632,0.9898981660361597,0.8244893909108141,0.9925517581923721,0.9940383626450304,0.9752159777232499,0.9015050631312774,0.9965750492831406,0.9706586350205588,0.9794621073170235,0.9552403606273743,0.8604442339967997,13.834984437831901
0.9351213347099387,0.8496382035417461,0.9838500215732421,0.965038211455878,0.9311449456544513,0.9996464127310208,0.9204523837777806,0.8316319531974843,0.9940422528826559,0.9315344601198182,0.8864795665385526,0.8971079833063321,0.9845489350490535,0.9577703351248087,0.97901348547301,0.9534603821420062,0.6996590212280172,14.0214955282647
0.9374376766113172,0.9636553076442251,0.9392642405129081,0.9998855829496538,0.6152757117473507,0.9998472617556295,0.9196262744859688,0.8328749336992141,0.9939561288164737,0.9920914250227645,0.9997837725123689,0.9760666775525968,0.9036301551022669,0.9992633587515719,0.9774768346434671,0.9997681667000484,0.8684494255197682,14.657944556194
0.9331168737338352,0.9596846290465263,0.9432148635228381,0.9999861511967604,0.9277220116964625,0.9994173558102288,0.9244353846703215,0.44860315266232087,0.9219133248472798,0.9878914953854199,0.974357680931637,0.9794973047988469,0.9965729203675535,0.9712006741662462,0.9793699323692177,0.9740852801367526,0.8595995984155785,14.019694396201801
0.994600184189426,0.9997257195549564,0.9828994844474056,0.8536099239853514,0.929029335386792,0.952560397329298,0.9937002713272768,0.944948504905834,0.9909178080846449,0.911632771453557,0.9993733614029573,0.978885079054425,0.9483344897183608,0.9996958237625724,0.9979427314374932,0.8953118539817881,0.9646310450273267,14.414322378427801
0.996508356493306,0.9999997998316182,0.9060659630083195,0.6996065699788895,0.8008403230839676,0.9610510699878325,0.9966893406588482,0.999553239247341,0.9862022617719542,0.9916653362121375,0.9620796566142719,0.9995699631467375,0.9961098812892994,0.9541264696716297,0.8995171479727438,0.8873392501357086,0.9709339221453741,14.7874508853038
0.931042182998913,0.9591123605206946,0.9860680679498829,0.9673102313681742,0.930890087400175,0.9998227090036853,0.995579914276455,0.8279298599381438,0.9945466932869564,0.9900831714988404,0.9999319315636517,0.9745616223817354,0.9837233619486416,0.874063471830757,0.997986739973022,0.8881168581794575,0.9694080908473968,14.3256774942583
0.9258401617410339,0.9545514953183598,0.9827442608188697,0.8535697918462118,0.7870842292014342,0.9518853714368708,0.7901394638255141,0.8169767407839662,0.9198706549660399,0.9867348443970347,0.9992629272357113,0.9797417463131176,0.854957276703699,0.9998871289289595,0.9123695460192675,0.9991224120115567,0.6879322987399291,13.8131197708631
0.9300954256150856,0.9583990467183059,0.9027957028259527,0.6949486548986379,0.9294968343895631,0.841863546875135,0.9307598664434152,0.6488490506799113,0.9934027895073397,0.9887022324596618,0.9586892859339728,0.9756481071458513,0.9446599913498208,0.9718604737497872,0.9427264874766449,0.8927035724601757,0.9671045449542134,13.8725060440285
0.9301058463441706,0.9579737589871078,0.9852275186985195,0.8601150487972985,0.9297120220131629,0.6676116710062765,0.7952975193324812,0.9475755924372066,0.9923634676125852,0.9942980063536379,0.9571246858565153,0.9776162679441471,0.9465412346652906,0.9995692553790535,0.9068042128299869,0.8936918571334455,0.9654386971772069,14.894634727727098
0.9941114883251366,0.9995851259355782,0.9825970591725626,0.8532026507672851,0.7931517788863756,0.8391333451832067,0.993825284579754,0.9457425585894499,0.9913718544372723,0.9956288879723332,0.9548588534001596,0.9984907086079466,0.9810792191918839,0.9716957802265644,0.9812037158981145,0.9759822428235065,0.9618737503725693,14.0186698814059
0.9322579025123545,0.999892372694975,0.9037581209731245,0.6962339785305381,0.9304828288873658,0.8429187942963804,0.9322491985282735,0.9490701290765552,0.9944032411543089,0.9932215090191322,0.9998012380718064,0.9753196410148767,0.9448376446443003,0.973482535309698,0.9046148666922021,0.9997353757711995,0.967947676075354,14.416120317237
0.9955166885514016,0.9596414286623072,0.7543080396089538,0.6969373710557322,0.9311944196726991,0.958440733282122,0.9959904484369526,0.9510519737748502,0.9950696841328619,0.931155104046841,0.968543965997759,0.9742056640551764,0.9964957733701346,0.9563269043170851,0.9060845754776232,0.9993844025695582,0.8640599418860838,15.0299759236266
0.9954966947530554,0.9999389961687037,0.9868375502454578,0.8643117927304169,0.6104720325674404,0.9591842818728729,0.9956015048515554,0.9496392365231621,0.9943028489162558,0.9927367599624396,0.9587156806470092,0.9993849629959665,0.9834679119080565,0.9993073999077585,0.9056248192888627,0.9735649486267405,0.9686092843425691,14.0664246087853
0.9939648878453691,0.9996060547918282,0.9840777643910862,0.8575434324759657,0.9240288995467338,0.9532514559745924,0.9938411393516644,0.6412862671483642,0.9219811424590643,0.9865234258958991,0.9994964335755684,0.998462847006842,0.9494699793031428,0.9701691187686933,0.9102679188781194,0.8961377470913748,0.9632664670344631,14.580484238760002
0.9957982964334198,0.999945623877186,0.9967679128238573,0.9624700834936984,0.7955022088682089,0.9995565338112468,0.9861955487678535,0.9990556804988077,0.922164211552815,0.7879647089910511,0.9998403038938838,0.976674475193551,0.9965776648424135,0.9564995424934913,0.999012532250994,0.8930066503009139,0.9688557029037103,14.5191272861359
0.9316477303506258,0.9590552076064621,0.9438080176670024,0.9669234200004146,0.9312349597242966,0.9738285320521821,0.9866514479991716,0.8256824246375993,0.988432081804509,0.786768273971963,0.9704286939213999,0.8948758356195731,0.9844556468656044,0.8745161641910826,0.8280421869095216,0.8900211031724933,0.9697454385688139,14.707495822844601
0.9276916414582806,0.955457835169691,0.9483338796561057,0.999927361468609,0.7896206929081441,0.9988718679602046,0.9256206911663872,0.8165349349455209,0.9911963923865662,0.775060155639325,0.9755378985537155,0.9034719944210644,0.8518539460564957,0.9998185115629095,0.9977844943707418,0.9990498246504879,0.6911175521237181,14.026236425866802
0.9343321114419487,0.9611534046001288,0.9957632325565517,0.9659453695712836,0.9334942460586457,0.956421407739746,0.9953506779633369,0.6530824063732368,0.9885194001448461,0.7869987806771741,0.999946518427874,0.8931345718124842,0.9405012382077692,0.9743715025505637,0.6559963060410791,0.8908123888707977,0.9699342754535014,14.597743558952901
0.9353228987345475,0.9615024062498763,0.9415386846258634,0.9999557031809356,0.9346887489175638,0.84110853078298,0.9323457621694939,0.950336323008106,0.9893662226008713,0.9221660397108346,0.9999161702971638,0.8958455251436007,0.9416303521568606,0.9990979879422219,0.99912079621126,0.8907663463507542,0.9690230993313104,14.012387321533101
0.9952147137177837,0.9997992559105169,0.9468680882832952,0.9999758996855501,0.7992210496826742,0.9547008731952774,0.9878649722623148,0.9474289707790724,0.9908642616297977,0.9151889625143401,0.9997161149104342,0.9780627761198694,0.9835676550485926,0.9740421103379379,0.9508752285663807,0.9751292250195768,0.9647243063174737,13.648846782311802
0.9363316689123974,0.9999851250583895,0.9955910817804099,0.9663584621707166,0.9343534411160475,0.9569140215159836,0.9957030234919583,0.9508556790194225,0.987223805333283,0.9249461423064247,0.97016729014939,0.8926250691413583,0.9407669780408626,0.9758576471728179,0.9992417174221768,0.9998303568375109,0.9706734782226624,13.755190553543803
0.9979791718296108,0.9676323181613955,0.9881823428854069,0.9716461136116054,0.9421161508575435,0.9999999991090084,0.9809072120191468,0.9588134556641644,0.9829144905710255,0.9961616699760738,0.8716259414878794,0.8827190361981496,0.9932598210321095,0.9478855122100805,0.9997336648953554,0.9999428332443213,0.8795091694063693,14.714307650694003
0.9972823803018864,0.9999675300924113,0.9364219871491738,0.9997036539127722,0.6255490849680747,0.9999736173152468,0.9834244818505424,0.9545272261898435,0.9858107901103786,0.9304210416732435,0.9999998131075226,0.9717349384767571,0.9875171745782432,0.9983632666639519,0.9994972131254355,0.970358845885978,0.9736866605990002,13.787411237040699
0.9960281445904818,0.9999559958517735,0.9415134865262144,0.9999389109287345,0.9316760205470678,0.9996256347199549,0.9863165933450794,0.6522602262384952,0.9937920819486629,0.7842245964370054,0.9706937781679871,0.9761659397028851,0.9427121627057807,0.9749042283250544,0.9989924377977093,0.8906970643130837,0.9686566009606092,14.582634761024101
0.946355537193683,0.9709316541090741,0.9918553076291061,0.9991091922086788,0.8170523646144981,0.9622578708179069,0.9774190376141818,0.9635929570690742,0.9002104915684741,0.9396826759445548,0.999336755600581,0.9649862040142511,0.9170191020341626,0.9832967942675171,0.9999176680830698,0.8732598084118404,0.9801124108945853,14.4422176872244
0.9413985250297127,0.9668077671315015,0.9940863526063933,0.9703558272780967,0.6251414176997828,0.9999979040071815,0.9431574589668449,0.9579245611531556,0.9830022691207656,0.9313986697064534,0.9999598593479294,0.9712513753183752,0.9388949594031045,0.9509268710880913,0.8938834699212009,0.9999819194637829,0.7200587139820215,15.2462448118541
0.9420617675422035,0.9677609466306075,0.9887185183397295,0.8706982498200498,0.8088695650269393,0.9649368851508588,0.9979419940071836,0.8471332347857626,0.9078109943798698,0.9326095509838555,0.9691716412268165,0.9686323729067039,0.9933709843037473,0.9976360804703996,0.9558273839594309,0.8821389376369349,0.976044547471767,13.9901954147998
0.9416405867193554,0.9670623171461454,0.9937364112509819,0.9708440116122461,0.808464921916363,0.8551862842381875,0.942459008922806,0.9998715845437197,0.9113921973722597,0.9944078981887065,0.9674959690580784,0.9711256949409278,0.9941924172059435,0.9497632332547231,0.8919723323155275,0.8836567476393361,0.9743351739296298,14.5281957796208
0.9979552012022016,0.9998704823164358,0.9939432729112055,0.970712400768215,0.6339236791096284,0.9666303386174085,0.9804682471070045,0.9999590067715979,0.9096454793370016,0.9942822154811934,0.9687869840095141,0.9999316748054087,0.9116964242711038,0.9968704423959113,0.9706338446007043,0.9675913421638279,0.9742284171665428,14.8432503863609
0.9471414553551772,0.9996046872738182,0.9903920811122509,0.87625439506918,0.8159046898126885,0.9678871298742141,0.9987051188148975,0.9999994659528335,0.9010480821101098,0.996377402704509,0.9996255529078305,0.9660736383065557,0.9923725416714216,0.9964334267027415,0.8855248505976487,0.9999172279159969,0.9787503913316996,13.9585722969894
0.9994078946458599,0.9753526102065887,0.9226229045013803,0.8854195705896677,0.8273421523926467,0.9993168477363886,0.9729770133732275,0.9997421546728388,0.8917874982047909,0.9796749816526399,0.9517478155674418,0.9603260373581501,0.9926103669255837,0.8341165057212321,0.8800023981025283,0.9998288040140471,0.8953314875669842,14.839268838805197
0.9988189211636324,0.9993704509386956,0.9909008634252319,0.9760904219273672,0.4369450985675735,0.9996702057136673,0.9767817404875581,0.9999898499285588,0.8999613366925144,0.9970347244246837,0.9724140694908366,0.9999517612498648,0.9176607661703466,0.9432284061279345,0.8850920746823367,0.9643881235847955,0.9800716778770403,15.043231815278801
0.997707229883023,0.9998959320971481,0.9933365898340379,0.9721112361690651,0.8057255393455226,0.9999980248891298,0.9808909411213641,0.8463182426201689,0.9821276092010685,0.9308085441804962,0.999883390913432,0.9998933939929054,0.9941942383056456,0.9975024980481052,0.8917398977277724,0.8821662866848289,0.9748201834715324,13.9236650345484
0.8107900512413574,0.8581307586200315,0.9347291836223452,0.959432340982839,0.8090733420334604,0.9675336496299062,0.9422297340144645,0.6660668832457532,0.9971780014166208,0.9307539895823334,0.9640063924744994,0.8848250909292609,0.994102129869767,0.8845372918932809,0.9992479165083412,0.9999983340042271,0.7226155403105928,15.2275374986021
0.8158740824728204,0.8635328432435906,0.9919802577408438,0.9991186227759062,0.941707917256874,0.9999333481890305,0.9981904071374645,0.4760313354719013,0.9805689599717126,0.9344473190836086,0.9995171029068398,0.877515715817612,0.9908226428903947,0.7370113032700588,0.6694907435986344,0.8762560044716703,0.9783078144107193,14.576665762195999
0.8150589060076693,0.8620499571448527,0.931580449678994,0.9572006628099522,0.9414140794404706,0.9656571641673223,0.9437670476791961,0.8448970306830501,0.9823921220835264,0.9949080983763038,0.999700955337194,0.882004288665346,0.9897234168374979,0.8895843474901671,0.9996261018369565,0.8778683959771866,0.9766433088075216,14.9767115179073
0.9358452637596935,0.9620656845370479,0.9394541539776742,0.9632393160962615,0.8063819907143919,0.9999872002490695,0.983875151906967,0.836072395596074,0.9854641846514297,0.9921564973418233,0.9999773022892778,0.972163971646637,0.7616400124343559,0.7285725052909076,0.953276939696453,0.9695660683208468,0.9712143149742211,14.057346906927199
0.8188502616124341,0.9688363128021117,0.9917961370749837,0.9990702487027262,0.9423741850637065,0.9999184178022668,0.9983836502087035,0.8477928447914043,0.9789966721525551,0.9959388475128319,0.9601369435221675,0.87714483387128,0.9906474500044078,0.7411276989555563,0.999785953930458,0.9998477018393076,0.9788499574602182,14.113137340081598
0.9471836143092043,0.8693799335123102,0.9915283911410938,0.9986593132643117,0.9456718675659913,0.9611154511101702,0.9763273678367053,0.8553022992276513,0.9761680187313712,0.9824219450522292,0.8593394877453292,0.8717771611364824,0.9206587897266771,0.984290399556923,0.9998575966025243,0.9999129131932686,0.8909170697633368,15.147923086454199
0.9447141055174796,0.9699138226410403,0.9280142150439101,0.9546581862366469,0.6352436253739476,0.9622887663158313,0.9785938927490087,0.8490886604771114,0.9790552977036199,0.9963686061957132,0.9995156159437096,0.964836672739406,0.7772115782592093,0.8939444354261965,0.9997404460610962,0.9640339129449159,0.9795162762703159,14.203843795716699
0.9415032565480458,0.9669414369568989,0.9314587130773286,0.9566810428173095,0.9386588747914706,0.9657931058303113,0.980789029914886,0.4723345331509457,0.9977629447693617,0.9313867781086758,0.9616013917861552,0.9683830739486258,0.9892414804022905,0.7360214645997158,0.9995498744379734,0.8776779912277469,0.9763897608868795,14.568991063383901
0.8091805133628711,0.8567397812868734,0.9938477026528693,0.9711041834085382,0.8067552285620386,0.9617032957867443,0.8119597956806884,0.46357987429474334,0.996326282228837,0.9271013955028934,0.9999767159621267,0.8869649965206139,0.8345353388643315,0.9767409561450954,0.9508300956339696,0.9999494562265692,0.7163225598672548,14.411742877061501
0.8066407024100457,0.8537014666723226,0.9376805925975299,0.9997461010993924,0.8045271914283938,0.8472497155162718,0.626406925256328,0.8340734641970268,0.9951282904565698,0.992378077349304,0.999996439091041,0.8924351821439934,0.8392724701404387,0.9989419471373852,0.8992889664686357,0.9998580373085083,0.7090190776709597,15.584933916893199
0.9331186274179095,0.959469195902095,0.9432356206078226,0.9999821722617669,0.6171249530553927,0.9579906535011483,0.9332412667446928,0.828858655198407,0.9939309146778947,0.9900539128408256,0.9999050671295849,0.9763411677565795,0.996195379089772,0.9748094873094482,0.9780734327987632,0.9561395967639305,0.6973950315995868,15.336567980464599
0.8103920283690306,0.9646313026141522,0.9940120566867895,0.9706404200360734,0.806084693588913,0.9611935884741313,0.8121092534888392,0.836951630758723,0.9967664453644004,0.9936344798271225,0.9669597069602134,0.8878031874529272,0.836459778316567,0.9774162529622263,0.8968237920392621,0.852279547015447,0.7160009111882731,14.473842463325699
0.9444498647950393,0.8643344539210409,0.989705946498182,0.9742193249235953,0.8155220052430346,0.9999615744136111,0.9471343196052231,0.8480543235828772,0.9982053841005298,0.9852078832342713,0.8683359484020466,0.8801268068454543,0.934068311266981,0.9475395918709101,0.8929849041656692,0.853280012381621,0.5316527896249688,15.4319078247931
0.9442780835851092,0.9691679168221777,0.9300837943260748,0.9990089009769866,0.432021519694367,0.999939580378639,0.9456325332179031,0.845491626536403,0.9977142201667506,0.9955103399422203,0.9998591966674167,0.9680855737932588,0.993189104157914,0.9977024425817532,0.8926173013420046,0.9645692877168035,0.7271276310074258,15.4802123548772
0.9376529829175959,0.9635635257039242,0.9365446226135373,0.9996173045644766,0.8017559580443615,0.9999195052198837,0.9382976030986473,0.46018647410902774,0.9352646397621366,0.9240345557113124,0.9675023413118001,0.9735721827646134,0.8392873216854758,0.9765023805967153,0.8990685369939143,0.9999135344791111,0.7104727810133203,15.650733921539302
0.8097146197571005,0.8573586865279691,0.9934691568497863,0.9716343069743667,0.9378187950326369,0.6838119259568993,0.8108705590746399,0.666081376076542,0.9852607590540294,0.9931632201225956,0.9669859983863022,0.8866641061461622,0.93543317633948,0.9776748342582828,0.9524571837509304,0.8851932477882376,0.9731124506126396,13.683979221182401
0.8173030743036795,0.9681780795453605,0.9902574292131309,0.8761733810734877,0.9410507913178645,0.858943063195373,0.9439817814378971,0.6744666733524174,0.9809688129331811,0.9950302903673359,0.999756338150251,0.8793106668691872,0.9312934492619446,0.8915203561076335,0.9564642294809089,0.9999839419636116,0.9768998466321018,14.686004992106199
0.9473755088151514,0.8697087619796007,0.9195164593800538,0.8820765697581934,0.945473565820062,0.969557251215928,0.9989661806277542,0.686711789117366,0.977627295420287,0.9835182270847456,0.9550951584441911,0.8726526250027259,0.9906841156287275,0.99621809162747,0.9585572678979335,0.9999894217878397,0.8881430481033549,15.1138977861464
0.9449570963813084,0.9701098668324217,0.9910026102144007,0.9760917088961143,0.6349111631542541,0.9684174096374073,0.9983903364180569,0.6785756879811251,0.9804024389159888,0.9958227977799213,0.9711596854363517,0.9653199645413872,0.9910671038097132,0.9815867252326721,0.9568422480795566,0.9661089535935197,0.978314733867781,14.918214689818301
0.9383437285578832,0.9645679191059547,0.9934232352344409,0.9721144947414261,0.9349979820782366,0.9619960291398302,0.9969507280598631,0.2770605900730289,0.9964907868033401,0.9253145986526591,0.9999485584886231,0.9710448933415511,0.936457301527964,0.8849195710141906,0.9516302124567645,0.8849909592058884,0.9728498857009481,14.553472346492601
0.9324402147648448,0.9590190238620147,0.9430079669350735,0.9999852434959668,0.8004131226639428,0.6726904574869684,0.9315433120497819,0.9500501589341303,0.989349596202409,0.993371141158413,0.9605609020209039,0.9767378644820263,0.9847131743795886,0.9751692247214269,0.9775949663778009,0.9742091679467527,0.9655756285284093,14.2764659023052
0.8148113959665291,0.9666947416594126,0.9929031576789213,0.9727565561179097,0.9397537717538316,0.6871871435312538,0.8149061914232871,0.9573532377561564,0.9832712459988714,0.988616607742201,0.9999203879559779,0.8849095682725829,0.9347187536182142,0.9797030573837024,0.8923245370887084,0.9999993931628998,0.9745318241429748,15.256193571669
0.9457644483561033,0.8664851779287934,0.9906262901593184,0.9754032118951603,0.9440175776700431,0.8626014632192692,0.947521791667604,0.962143158207733,0.9802308925917566,0.9154365909999905,0.9578204848666028,0.8786057812955581,0.9921028267847135,0.9453984575327103,0.8898180714947928,0.9999961454162128,0.88279561583989,14.9221764409921
